Year,Month,Day,Hour,Lat,Lon,Vmax_ms,RMW_km,B,V,category,geometry_x,geometry_y,AREA_PERIL_ID,Centro_Lon,Centro_Lat,r_km,Vc_ms,Vc_mph
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.3867145308086 16.55946243022048),51,-61.386714530808604,16.559462430220478,59.27854319410657,39.539279660872886,76.85821100385658
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.38746395772169 16.46909808727483),52,-61.387463957721685,16.469098087274826,67.78749432220883,36.458135118116545,70.86894515400624
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.38820870482575 16.37873293911575),53,-61.38820870482575,16.378732939115753,76.67095413764555,33.672452391127976,65.45401112746258
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.38894878223608 16.28836698975499),54,-61.38894878223608,16.28836698975499,85.81272202344701,31.204129744573827,60.655975745391885
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.38968419999365 16.19800024321136),55,-61.389684199993646,16.19800024321136,95.13839194793728,29.03330274896725,56.43622564594067
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.39041496806549 16.1076327035108),56,-61.390414968065485,16.1076327035108,104.59881135052034,27.125887213965317,52.7285064634315
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.39114109634499 16.0172643746863),57,-61.39114109634499,16.0172643746863,114.16050722803257,25.44586059165324,49.46279596649658
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.39186259465225 15.92689526077787),58,-61.391862594652245,15.926895260777869,123.80003562482345,23.960083901076445,46.57467712952224
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.39257947273443 15.83652536583253),59,-61.39257947273443,15.836525365832534,133.50055620156897,22.63977436793088,44.00820071520042
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.39329174026606 15.74615469390427),60,-61.39329174026606,15.74615469390427,143.24969588738625,21.46057918151569,41.71602864657478
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.29302307747523 16.55871633367616),61,-61.29302307747523,16.558716333676163,65.47787636826358,37.25267419225665,72.41340555730234
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.29381600303898 16.46835628912635),62,-61.293816003038984,16.46835628912635,73.27025093132796,34.69021869903425,67.4323905596778
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.2946039773729 16.37799543552799),63,-61.2946039773729,16.37799543552799,81.55851181181112,32.30686775611268,62.79952695572659
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.29538701117793 16.28763377691872),64,-61.29538701117793,16.287633776918724,90.20610254992843,30.141776707882958,58.59092664599279
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.29616511507633 16.1972713173432),65,-61.29616511507633,16.1972713173432,99.11904465533259,28.197838579030194,54.81221322057705
1998,9,21,4,17.0,-61.7,51.44444444444444,27.860518256307962,1.6367666666666667,51.44444444444444,3,POINT (-61.7 17),POINT (-61.29693829961214 16.10690806085309),66,-61.29693829961214,16.106908060853094,108.23182581814571,26.460781200995424,51.435643803230846
