ID_event,TimeStep,Lat,Lon,Vmax_ms,RMW_km,category,B,geometry_x,geometry_y,AREA_PERIL_ID,Centro_Lon,Centro_Lat,r_km,Vc_ms,Vc_mph
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.85939843813102 15.83948189551922),9,-61.85939843813102,15.839481895519219,1579.595559776557,4.595773064548253,8.933468160029001
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.85990385554984 15.74909349228312),10,-61.85990385554984,15.749093492283116,1577.1900129684252,4.600453331362927,8.942565870899859
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.7615245233991 16.56202581283612),11,-61.761524523399096,16.56202581283612,1591.363477323693,4.573046415325937,8.889291088106573
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.76209985971509 16.47164670024935),12,-61.76209985971509,16.471646700249348,1588.4796039029122,4.578590036530414,8.900067025653073
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.76267160260861 16.38126679563062),13,-61.762671602608606,16.38126679563062,1585.652662499331,4.584040436274372,8.910661755176966
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.76323975984918 16.29088610290258),14,-61.76323975984918,16.290886102902583,1582.8829600071376,4.5893961237477034,8.921072378775234
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.76380433914935 16.20050462599526),15,-61.76380433914935,16.20050462599526,1580.1707992608058,4.594655620347988,8.931296022274706
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.76436534816484 16.11012236884613),16,-61.764365348164844,16.11012236884613,1577.5164788891907,4.599817460723002,8.941329837258534
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.76492279449473 16.01973933539998),17,-61.76492279449473,16.019739335399983,1574.9202931699424,4.604880193820186,8.951171003106193
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.76547668568185 15.92935552960896),18,-61.765476685681854,15.929355529608964,1572.3825318842237,4.609842383942092,8.960816729045103
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.76602702921298 15.83897095543247),19,-61.76602702921298,15.83897095543247,1569.903480171922,4.6147026118064325,8.970264256211207
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.76657383251913 15.7485856168372),20,-61.76657383251913,15.748585616837197,1567.4834183875244,4.61945947560935,8.9795108597158
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.66781594267152 16.56144813485107),21,-61.66781594267152,16.561448134851066,1581.8036107916737,4.591487436509901,8.925137565570001
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.66843481485478 16.47107235097496),22,-61.668434814854784,16.471072350974964,1578.9027156898374,4.59711986005466,8.936086121056574
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.66904982192204 16.38069577209567),23,-61.669049821922044,16.38069577209567,1576.059026843135,4.602657886205617,8.946851182689104
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.66966097222976 16.29031840215589),24,-61.669660972229764,16.29031840215589,1573.2728563267783,4.608099984712323,8.957429775898685
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.67026827407304 16.1999402451057),25,-61.67026827407304,16.199940245105697,1570.5445121201833,4.613444637595164,8.967818949969
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.67087173568585 16.10956130490248),26,-61.67087173568585,16.109561304902485,1567.8742979572692,4.618690340224414,8.97801578013385
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.6714713652413 16.01918158551094),27,-61.671471365241295,16.019181585510943,1565.2625131769278,4.623835602407147,8.988017369689917
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.67206717085197 15.92880109090301),28,-61.67206717085197,15.928801090903006,1562.7094525738219,4.6288789494806535,8.99782085212222
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.67265916057018 15.83841982505785),29,-61.672659160570184,15.838419825057851,1560.215406249641,4.633818923411058,9.007423393239636
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.67324734238824 15.74803779196182),30,-61.673247342388244,15.748037791961822,1557.7806594650003,4.638654083895689,9.016822193317756
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.57411123552701 16.56082833964721),31,-61.574111235527006,16.560828339647205,1572.2493164667853,4.610103232305695,8.961323777700056
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.57477363515943 16.47045612698255),32,-61.57477363515943,16.470456126982555,1569.3312077436385,4.615826370484833,8.97244866832905
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.57543189804404 16.3800831161273),33,-61.57543189804404,16.380083116127295,1566.4705814930294,4.621453919022706,8.983387747560336
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.57608603312389 16.2897093110457),34,-61.57608603312389,16.289709311045698,1563.667755083271,4.62698430699949,8.994137961770067
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.57673604927639 16.19933471570928),35,-61.57673604927639,16.199334715709284,1560.9230417510466,4.632415975820631,9.004696281292805
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.57738195531345 16.10895933409685),36,-61.57738195531345,16.108959334096852,1558.236750447724,4.637747380333979,9.015059702593046
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.57802375998198 16.01858317019441),37,-61.57802375998198,16.01858317019441,1555.6091856858375,4.642976989955455,9.025225250453369
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.57866147196397 15.92820622799515),38,-61.57866147196397,15.928206227995146,1553.0406473857654,4.648103289802103,9.035189980176874
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.57929509987702 15.83782851149943),39,-61.57929509987702,15.837828511499428,1550.5314307229742,4.653124781830697,9.044950979800491
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.57992465227449 15.74745002471471),40,-61.57992465227449,15.747450024714707,1548.0818259757577,4.658039985980909,9.054505372317102
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.48041067418749 16.56016643524787),41,-61.48041067418749,16.560166435247872,1562.7007134301878,4.628896236343423,8.997854455095208
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.48111659226007 16.46979803624475),42,-61.48111659226007,16.46979803624475,1559.7651960178837,4.634712052564596,9.00915949742578
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.48181810201905 16.37942883564758),43,-61.48181810201905,16.379428835647584,1556.8874392801458,4.640431070458344,9.020276378860713
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.48251521299376 16.28905883744359),44,-61.48251521299376,16.289058837443594,1554.0677659933458,4.646051677163091,9.031201964247908
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.48320793464357 16.1986880456273),45,-61.48320793464357,16.198688045627296,1551.3064947666858,4.6515722721874155,9.041933142480937
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.48389627635813 16.10831646420028),46,-61.48389627635813,16.108316464200282,1548.6039398843525,4.6569912685668555,9.052466828747667
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.48458024745771 16.01794409717134),47,-61.484580247457714,16.017944097171345,1545.9604111478661,4.662307094029891,9.062799966796764
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.48525985719355 15.92757094855639),48,-61.485259857193554,15.927570948556388,1543.3762137186036,4.667518192172012,9.072929531219893
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.48593511474818 15.83719702237834),49,-61.48593511474818,15.837197022378342,1540.8516479608065,4.672623023636139,9.082852529746276
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.48660602923569 15.74682232266725),50,-61.48660602923569,15.746822322667251,1538.3870092850889,4.677620067298123,9.092566005547106
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.3867145308086 16.55946243022048),51,-61.386714530808604,16.559462430220478,1553.1579229922625,4.647868924549392,9.03473441057117
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.38746395772169 16.46909808727483),52,-61.387463957721685,16.469098087274826,1550.2047986318628,4.65377943494595,9.046223523653033
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.38820870482575 16.37873293911575),53,-61.38820870482575,16.378732939115753,1547.3097151370948,4.659591921774467,9.057522094162032
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.38894878223608 16.28836698975499),54,-61.38894878223608,16.28836698975499,1544.4730008103468,4.6653047289141325,9.068626902856844
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.38968419999365 16.19800024321136),55,-61.389684199993646,16.19800024321136,1541.6949797515515,4.670916212648938,9.079534754609165
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.39041496806549 16.1076327035108),56,-61.390414968065485,16.1076327035108,1538.9759716961325,4.676424742865524,9.09024248073212
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.39114109634499 16.0172643746863),57,-61.39114109634499,16.0172643746863,1536.316291853064,4.681828704261113,9.100746941328296
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.39186259465225 15.92689526077787),58,-61.391862594652245,15.926895260777869,1533.7162507430896,4.687126497560286,9.111045027654985
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.39257947273443 15.83652536583253),59,-61.39257947273443,15.836525365832534,1531.1761540373764,4.692316540738848,9.12113366450316
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.39329174026606 15.74615469390427),60,-61.39329174026606,15.74615469390427,1528.696302396676,4.697397270253386,9.131009812587576
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.29302307747523 16.55871633367616),61,-61.29302307747523,16.558716333676163,1543.6210687569785,4.667023815931116,9.071968540686834
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.29381600303898 16.46835628912635),62,-61.293816003038984,16.46835628912635,1540.650135933518,4.673031091031966,9.083645749306198
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.2946039773729 16.37799543552799),63,-61.2946039773729,16.37799543552799,1537.7375261594198,4.67893910066359,9.095130001289917
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.29538701117793 16.28763377691872),64,-61.29538701117793,16.287633776918724,1534.883573384082,4.684746144081726,9.106417990655622
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.29616511507633 16.1972713173432),65,-61.29616511507633,16.1972713173432,1532.088607319492,4.690450532970331,9.117506435579477
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.29693829961214 16.10690806085309),66,-61.29693829961214,16.106908060853094,1529.3529532738698,4.696050592681997,9.128392080807338
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.29770657525155 16.01654401150706),67,-61.297706575251546,16.01654401150706,1526.676931985274,4.70154466348955,9.139071700087678
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.29846995238317 15.92617917337068),68,-61.298469952383165,15.926179173370675,1524.0608594554037,4.70693110184718,9.149542098623028
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.29922844131843 15.83581355051644),69,-61.29922844131843,15.835813550516438,1521.5050467837436,4.712208281659578,9.159800115536976
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.299982052292 15.74544714702374),70,-61.299982052292,15.745447147023745,1519.0098000022647,4.71737459555729,9.169842626353264
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.19933658619734 16.5579281552696),71,-61.19933658619734,16.557928155269597,1534.0902766884242,4.686363473373132,9.109561827291184
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.20017299963192 16.46757265139298),72,-61.20017299963192,16.467572651392977,1531.1013305644756,4.692469639832678,9.1214312653335
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.20100419049489 16.37721633441708),73,-61.20100419049489,16.377216334417085,1528.1709916690725,4.698475282165767,9.133105300106243
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.20183017007242 16.28685920840688),74,-61.20183017007242,16.286859208406884,1525.2995997227463,4.704378653591899,9.14458053613976
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.2026509495677 16.19650127743434),75,-61.2026509495677,16.196501277434336,1522.4874901740677,4.710178019769956,9.155853602144624
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.20346654010144 16.10614254557829),76,-61.20346654010144,16.10614254557829,1519.7349940288204,4.715871660082878,9.166921153508834
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.2042769527122 16.01578301692449),77,-61.2042769527122,16.015783016924487,1517.0424376790484,4.721457868934597,9.177779874818873
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.20508219835677 15.92542269556552),78,-61.20508219835677,15.925422695565516,1514.4101427323071,4.726934957057292,9.188426482400784
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.20588228791058 15.8350615856008),79,-61.205882287910576,15.835061585600796,1511.8384258411668,4.732301252827596,9.198857726878696
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.20667723216801 15.74469969113653),80,-61.20667723216801,15.744699691136532,1509.3275985332252,4.737555103589831,9.209070395746974
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.10565532890542 16.55709790519857),81,-61.10565532890542,16.557097905198574,1524.56567517961,4.70589050444334,9.147519339090724
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.1065352188415 16.46674718420811),82,-61.1065352188415,16.466747184208106,1521.558507527348,4.712097746833814,9.159585253024693
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.1074096149475 16.37639564585213),83,-61.1074096149475,16.37639564585213,1518.6102332801615,4.718203189600736,9.171453284321084
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.10827852909438 16.28604329422447),84,-61.10827852909438,16.28604329422447,1515.7211980570498,4.724205038464177,9.183119945178746
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.10914197306594 16.19569013342579),85,-61.10914197306594,16.195690133425792,1512.8917431709622,4.730101511581404,9.194581771972492
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.10999995855911 16.10533616756359),86,-61.10999995855911,16.105336167563586,1510.1222054533503,4.735890840877572,9.205835327839774
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.11085249718454 16.01498140075212),87,-61.11085249718454,16.01498140075212,1507.412917078546,4.741571273389722,9.216877205293196
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.11169960046676 15.92462583711243),88,-61.11169960046676,15.92462583711243,1504.7642053882576,4.74714107262213,9.227704028855111
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.11254127984481 15.83426948077227),89,-61.112541279844805,15.834269480772273,1502.1763927163377,4.752598519911396,9.238312457711135
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.11337754667241 15.74391233586611),90,-61.11337754667241,15.743912335866112,1499.6497962139429,4.757941915799571,9.248699188379296
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.01197957744639 16.55622559420376),91,-61.01197957744639,16.556225594203763,1515.0473951236672,4.725607562209494,9.1858462332366
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.01290293192547 16.46587989824451),92,-61.01290293192547,16.465879898244513,1512.021794255365,4.7319181248781845,9.198112985724332
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.01382052140358 16.37553338043824),93,-61.01382052140358,16.375533380438238,1509.055374966947,4.738125595515384,9.210179343334438
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.01473235833617 16.28518604490904),94,-61.01473235833617,16.28518604490904,1506.1484889065327,4.744228130826129,9.222041722988155
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.01563845508711 16.19483789578777),95,-61.01563845508711,16.194837895787767,1503.301483382624,4.750223899935981,9.233696565750286
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.01653882392925 16.10448893721196),96,-61.01653882392925,16.104488937211965,1500.514701183865,4.756111085769579,9.2451403395089
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.01743347704483 16.01413917332589),97,-61.01743347704483,16.014139173325894,1497.788480398632,4.761887886443489,9.256369541682808
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.01832242652582 15.92378860828045),98,-61.01832242652582,15.923788608280452,1495.1231542346263,4.767552516671602,9.267380701953437
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.01920568437438 15.83343724623319),99,-61.019205684374384,15.833437246233188,1492.519050838713,4.773103209181175,9.278170385017404
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-61.02008326250331 15.74308509134821),100,-61.020083262503306,15.74308509134821,1489.9764931171535,4.778538216137754,9.288735193356326
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-60.91830960357902 16.5553112335683),101,-60.91830960357902,16.5553112335683,1505.5355699874433,4.7455173460656255,9.22454775693102
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-60.91927641005388 16.46497080471407),102,-60.91927641005388,16.464970804714067,1502.4913206844183,4.751933535059508,9.237019830569237
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-60.92023718044884 16.37462954931616),103,-60.920237180448844,16.37462954931616,1499.506543134269,4.758245322646161,9.24928896410701
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-60.92119192780327 16.28428747153042),104,-60.92119192780327,16.28428747153042,1496.5815951482964,4.76445081494557,9.261351476136097
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-60.92214066506086 16.19394457551929),105,-60.92214066506086,16.193944575519293,1493.7168301651852,4.7705481304658655,9.273203709328897
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-60.92308340506986 16.10360086545187),106,-60.92308340506986,16.103600865451874,1490.9125970658663,4.776535401531541,9.284842033214659
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-60.92402016058372 16.01325634550383),107,-60.924020160583716,16.01325634550383,1488.1692399880792,4.782410775727267,9.296262846986048
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-60.92495094426136 15.92291101985735),108,-60.92495094426136,15.92291101985735,1485.487098140985,4.788172417355171,9.307462582331866
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-60.92587576866778 15.83256489270118),109,-60.92587576866778,15.832564892701184,1482.8665056198927,4.793818508903996,9.318437706292865
37.0_8.0_5.0,7,11.9,312.2,32.3,41.669999600000004,0,1.34585,POINT (312.2 11.9),POINT (-60.92679464627433 15.74221796823055),110,-60.92679464627433,15.742217968230552,1480.3077912213694,4.799347252528032,9.329184724136564
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.85523670542582 16.56256136612335),1,-61.85523670542582,16.562561366123354,1548.570806039195,4.625357661272407,8.990976015432325
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.85576849804767 16.47217916737395),2,-61.85576849804767,16.472179167373948,1545.8056921827033,4.630937418285253,9.001822195370902
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.85629696899786 16.38179617934754),3,-61.85629696899786,16.381796179347543,1543.0996103296477,4.636414164523824,9.012468138383245
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.85682212545885 16.29141240594817),4,-61.85682212545885,16.29141240594817,1540.4528734692274,4.641786292663723,9.022910720080672
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.85734397456034 16.20102785108731),5,-61.857343974560344,16.20102785108731,1537.8657898854979,4.647052211615561,9.03314684763284
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.85786252337943 16.11064251868392),6,-61.85786252337943,16.11064251868392,1535.3386629973336,4.652210347744127,9.043173462137611
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.85837777894103 16.02025641266439),7,-61.85837777894103,16.020256412664388,1532.8717911989816,4.6572591460927715,9.052987541001068
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.85888974821787 15.92986953696244),8,-61.85888974821787,15.92986953696244,1530.465467701329,4.662197071611448,9.06258610032463
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.85939843813102 15.83948189551922),9,-61.85939843813102,15.839481895519219,1528.1199803741863,4.667022610386458,9.07196619729549
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.85990385554984 15.74909349228312),10,-61.85990385554984,15.749093492283116,1525.8356115896197,4.671734270870489,9.081124932577627
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.7615245233991 16.56202581283612),11,-61.761524523399096,16.56202581283612,1538.9758596041188,4.644790898308506,9.028751206215238
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.76209985971509 16.47164670024935),12,-61.76209985971509,16.471646700249348,1536.1938801639342,4.650463176933142,9.039777233779327
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.76267160260861 16.38126679563062),13,-61.762671602608606,16.38126679563062,1533.4712325965488,4.656031062002743,9.050600336506413
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.76323975984918 16.29088610290258),14,-61.76323975984918,16.290886102902583,1530.8082353806683,4.661492901934309,9.06121730397598
37.0_8.0_5.0,8,12.2,311.8,33.2,41.00857108,1,1.3589600000000002,POINT (311.8 12.2),POINT (-61.76380433914935 16.20050462599526),15,-61.76380433914935,16.20050462599526,1528.2052022409362,4.666847061543483,9.07162495764392
